"customer_id","Customer_Segments"
65842,"Super High"
65860,"Low"
65890,"Low"
65902,"Low"
65913,"Low"
65938,"Low"
65940,"Super High"
65946,"Low"
65949,"Low"
65970,"Low"
65971,"Low"
65984,"Low"
65990,"Low"
65994,"Low"
66000,"Super High"
66001,"Super High"
66006,"Super High"
66014,"Low"
66018,"High"
66021,"Super High"
66025,"Low"
66041,"Super High"
66065,"Super High"
66066,"Low"
66069,"Super High"
66074,"Low"
66102,"Low"
66103,"Low"
66106,"Super High"
66512,"Super High"
66565,"Super High"
66597,"Low"
66665,"Low"
66667,"Super High"
66675,"Low"
66707,"Low"
66714,"Low"
66725,"Low"
66751,"Low"
66791,"Medium"
66811,"Low"
66819,"Super High"
66827,"Super High"
66828,"Super High"
66838,"Super High"
66848,"Super High"
67250,"Super High"
67582,"Low"
67886,"Low"
67946,"Low"
68002,"Low"
68023,"Low"
68039,"Low"
68068,"Low"
68106,"Low"
68117,"Low"
68139,"Super High"
68141,"Super High"
68170,"Low"
68204,"Super High"
68208,"Low"
68218,"Low"
69293,"Super High"
69383,"Low"
69418,"Super High"
69569,"Low"
69584,"Super High"
69586,"Low"
69603,"Super High"
69621,"Low"
69623,"Low"
69671,"Super High"
69753,"Super High"
69776,"Low"
69816,"Low"
69826,"Super High"
69838,"Super High"
69844,"Low"
69846,"Medium"
69916,"Super High"
69934,"Low"
69956,"Super High"
69966,"Low"
69968,"Low"
69978,"High"
69980,"Low"
69983,"Medium"
70007,"Low"
70017,"Low"
70021,"Low"
70022,"Super High"
70042,"Super High"
70043,"Low"
70057,"Low"
70059,"Low"
70073,"Low"
70083,"Low"
70089,"Low"
70122,"Low"
70126,"Low"
70129,"Low"
70139,"Low"
70145,"Super High"
70147,"Low"
70161,"Super High"
70178,"Low"
70181,"Medium"
70184,"Low"
70197,"Super High"
70209,"Low"
70222,"Super High"
70226,"Low"
70232,"Low"
70233,"Super High"
70239,"Super High"
70243,"Low"
70245,"Low"
70247,"Low"
70249,"Super High"
70451,"High"
70453,"Super High"
70533,"Super High"
70546,"High"
70564,"Super High"
70590,"Super High"
71201,"Super High"
71635,"Super High"
71700,"Low"
71728,"Super High"
71758,"Low"
71813,"Super High"
71817,"Low"
71838,"Low"
71846,"Super High"
71855,"Low"
71865,"Low"
71899,"Super High"
71914,"Super High"
71923,"Super High"
71961,"Low"
71967,"Low"
71978,"Low"
71986,"Low"
72394,"Low"
72427,"Low"
72441,"Super High"
72456,"Low"
72699,"Low"
72704,"Super High"
72708,"Super High"
72710,"Low"
72743,"Low"
72754,"Low"
72756,"Low"
72760,"Low"
72793,"High"
72799,"Low"
72800,"High"
72814,"Super High"
72844,"Low"
72870,"Super High"
72886,"Low"
72896,"Low"
73692,"Super High"
73795,"Super High"
73821,"Low"
74008,"Low"
74017,"Low"
74023,"Super High"
74027,"Low"
74109,"Super High"
74114,"Low"
74129,"Super High"
74130,"Low"
74134,"Super High"
74147,"Low"
74162,"Super High"
74163,"Low"
74165,"Low"
74171,"Low"
74230,"Super High"
74232,"Low"
74238,"Low"
74239,"High"
74275,"Low"
74291,"Super High"
74304,"Low"
74309,"Super High"
74312,"Low"
74325,"Low"
74327,"Low"
74328,"Low"
74339,"Low"
74340,"Low"
74343,"Low"
74352,"Super High"
74366,"Low"
74371,"High"
74380,"Low"
74401,"Super High"
74413,"Low"
74418,"Super High"
74424,"Low"
74438,"Super High"
74488,"Low"
74489,"Low"
74496,"Super High"
74497,"Super High"
74500,"Medium"
74504,"Medium"
74516,"Super High"
74520,"High"
74877,"Low"
74934,"Low"
75041,"Super High"
75050,"Super High"
75099,"Low"
75102,"Super High"
75103,"High"
75114,"Low"
75129,"Super High"
75130,"Low"
75138,"Super High"
75147,"Super High"
75179,"Super High"
75185,"Super High"
75476,"Low"
75547,"Low"
75599,"Low"
75609,"Super High"
75623,"Low"
75630,"Super High"
75672,"Super High"
75675,"Low"
75683,"Super High"
75700,"Low"
75702,"Low"
75720,"Low"
75731,"Low"
75735,"Super High"
75737,"Low"
75748,"Super High"
75749,"Low"
75755,"Low"
75771,"Low"
75778,"Super High"
75786,"Low"
75791,"Low"
75796,"Low"
75813,"Super High"
75843,"Low"
75857,"Low"
75871,"Super High"
75901,"Low"
76331,"Super High"
76357,"Super High"
76424,"Super High"
76431,"Low"
76443,"Low"
76450,"Low"
76487,"Low"
76495,"Super High"
76497,"Low"
76500,"Low"
76518,"Low"
76527,"Medium"
76545,"Low"
76567,"Low"
76569,"Super High"
76586,"Low"
76589,"Super High"
76593,"Low"
77218,"Super High"
77580,"Low"
77608,"Low"
77656,"Super High"
77761,"Super High"
77775,"Low"
77834,"Low"
77844,"Super High"
77924,"Super High"
77976,"Low"
78010,"Super High"
78013,"Low"
78139,"Super High"
78231,"Low"
78247,"Low"
78268,"Low"
78276,"Low"
78352,"Low"
78355,"Low"
78372,"Low"
78376,"Super High"
78386,"Low"
78402,"Low"
78407,"Super High"
78447,"Low"
78465,"Super High"
78479,"Low"
78485,"Super High"
78490,"Super High"
78523,"Low"
78528,"Super High"
78538,"Super High"
78543,"Super High"
78580,"Low"
78598,"Low"
78604,"Super High"
78609,"Low"
78620,"Low"
78623,"Low"
78637,"Low"
78649,"Low"
78651,"Super High"
78656,"Low"
78694,"Low"
78715,"Super High"
78720,"Super High"
78721,"Low"
78722,"High"
78723,"Low"
78738,"Super High"
78747,"Low"
78761,"Low"
78767,"Low"
78775,"Super High"
78777,"Super High"
78780,"Super High"
78783,"Low"
78786,"Super High"
78793,"Low"
78811,"Super High"
78818,"Low"
78822,"Low"
78823,"Low"
78824,"Low"
78829,"Super High"
78835,"Low"
79194,"Low"
79237,"Super High"
79243,"Super High"
79358,"Low"
79374,"Super High"
79410,"Super High"
79412,"Low"
79426,"Low"
79431,"Super High"
79445,"Low"
79452,"Low"
79465,"Super High"
79476,"Low"
79478,"Super High"
79482,"Super High"
79485,"Low"
79500,"Medium"
80058,"Low"
80155,"Low"
80164,"Super High"
80238,"Low"
80346,"Low"
80395,"Low"
80407,"Low"
80517,"Super High"
80566,"Low"
80578,"Super High"
80590,"Super High"
80616,"Low"
80666,"Low"
80673,"Super High"
80684,"Low"
80733,"Super High"
80754,"Low"
80770,"Low"
80774,"Low"
80829,"Low"
80832,"Low"
80835,"Super High"
80836,"Low"
80891,"Low"
80894,"Low"
80942,"Super High"
80966,"Low"
80972,"Super High"
80974,"Medium"
81006,"Low"
81479,"Low"
81715,"Low"
81727,"Super High"
81741,"Low"
81765,"Super High"
81769,"Low"
81770,"Low"
81795,"Low"
81858,"Low"
81867,"Low"
81888,"Super High"
81894,"Low"
81941,"Super High"
81964,"Low"
81971,"Super High"
81977,"Super High"
81981,"Medium"
82383,"Low"
82425,"High"
82449,"Low"
82561,"Low"
82576,"Low"
82606,"Super High"
82615,"Low"
82670,"Low"
82689,"Low"
82705,"Low"
82706,"Low"
82709,"Low"
82711,"Super High"
82725,"Super High"
82737,"Super High"
82763,"Low"
82767,"Super High"
82770,"Super High"
82781,"Medium"
82788,"Low"
82807,"Low"
82832,"Low"
82835,"Super High"
82836,"Low"
82840,"Super High"
82869,"Low"
82876,"Low"
82891,"Low"
82917,"Low"
82925,"Low"
82946,"Low"
82947,"Low"
82959,"Low"
82970,"Low"
82982,"Super High"
82988,"Low"
83001,"Low"
83008,"Low"
83018,"Super High"
83106,"Low"
83108,"Low"
83119,"Super High"
83124,"Low"
83137,"Low"
83149,"Low"
83156,"Low"
83164,"Low"
83180,"Super High"
83187,"Low"
83188,"Low"
83197,"Low"
83198,"Low"
83212,"Super High"
83215,"Low"
83221,"Super High"
83239,"Super High"
83244,"Super High"
83279,"High"
83283,"Low"
83299,"Low"
83531,"Low"
83539,"Low"
83574,"Medium"
83604,"Low"
83607,"Super High"
83655,"Low"
83661,"Low"
83668,"Low"
83671,"Low"
83687,"Low"
83722,"Low"
83723,"Super High"
83724,"Low"
83757,"Low"
83758,"Low"
83768,"Low"
83781,"Super High"
83782,"Low"
83783,"Low"
83794,"Super High"
83807,"Low"
83812,"Low"
83815,"Super High"
83820,"Super High"
83825,"Low"
83832,"Super High"
83850,"Super High"
83851,"Low"
83853,"Super High"
83867,"Low"
83884,"Super High"
83888,"Super High"
83893,"Low"
83897,"Super High"
83898,"Super High"
83909,"Low"
83923,"Low"
83924,"Low"
83925,"Low"
83927,"Low"
83933,"Super High"
83934,"Super High"
83936,"Low"
83939,"High"
84344,"Super High"
84404,"Super High"
84488,"Low"
84519,"Low"
84555,"Super High"
84584,"Low"
84598,"Low"
84611,"Low"
84620,"Low"
84635,"Super High"
84653,"Low"
84660,"Low"
84662,"Super High"
84672,"Super High"
84682,"Low"
84684,"Low"
84694,"Low"
84697,"High"
84709,"Low"
84713,"Low"
85170,"Low"
85204,"Low"
85209,"Super High"
85243,"Medium"
85345,"Low"
85365,"Low"
85386,"Low"
85393,"Low"
85398,"Low"
85399,"Low"
85404,"Super High"
85405,"Low"
85409,"Super High"
85429,"Low"
85450,"Super High"
85457,"Low"
85476,"Low"
85488,"Super High"
85497,"Super High"
85509,"Low"
85511,"Low"
85520,"Super High"
85989,"Low"
86037,"Low"
86119,"Low"
86193,"Super High"
86241,"Super High"
86249,"Low"
86257,"Low"
86260,"Super High"
86267,"Low"
86270,"Low"
86276,"Super High"
86283,"Low"
86294,"Low"
86304,"High"
86313,"Low"
86330,"Super High"
86344,"Low"
86352,"Super High"
86371,"High"
86375,"Low"
86384,"Low"
86391,"Super High"
86406,"Super High"
86415,"Super High"
86422,"Super High"
86423,"Super High"
86447,"Low"
86612,"Super High"
86770,"Super High"
86771,"Super High"
86892,"Super High"
86917,"Low"
86919,"Super High"
86933,"Low"
86940,"Low"
86972,"Super High"
87004,"Super High"
87026,"Low"
87031,"Low"
87041,"Low"
87066,"Medium"
87198,"Low"
87207,"Super High"
87210,"Super High"
87226,"Low"
87250,"Low"
87251,"Low"
87262,"Low"
87268,"Super High"
87269,"Super High"
87273,"Low"
87282,"Super High"
87285,"Low"
87291,"Low"
87297,"Low"
87299,"Medium"
87304,"Low"
87306,"Low"
87769,"Medium"
87771,"Medium"
87827,"Low"
87842,"Low"
87859,"Medium"
87905,"Super High"
87951,"Medium"
87953,"Low"
87965,"Super High"
87971,"Low"
87982,"Low"
88000,"Medium"
88006,"Medium"
88010,"Super High"
88018,"Low"
88023,"High"
88032,"Super High"
88034,"Super High"
88549,"Low"
88600,"Low"
88618,"Super High"
88644,"Super High"
88648,"Medium"
88692,"Super High"
88726,"Low"
88763,"Low"
88778,"Low"
88783,"Super High"
88788,"Low"
88802,"Super High"
88826,"Low"
88837,"Low"
88840,"Super High"
88866,"Super High"
88870,"Super High"
88889,"Super High"
88904,"Super High"
88915,"Super High"
88936,"Super High"
88939,"Medium"
88940,"Medium"
88948,"Low"
88960,"Super High"
89066,"Low"
89137,"Low"
89257,"Low"
89276,"Low"
89280,"Low"
89288,"Low"
89304,"Super High"
89315,"Super High"
89423,"Super High"
89426,"Low"
89441,"Low"
89444,"Super High"
89446,"Low"
89450,"Low"
89452,"Super High"
89637,"Super High"
89651,"Super High"
89685,"Super High"
89698,"Low"
89709,"Super High"
89715,"Super High"
89716,"Low"
89721,"High"
89723,"Low"
89789,"Low"
89809,"Low"
89888,"Low"
89892,"Super High"
89939,"Low"
89944,"Super High"
89948,"Low"
89979,"Low"
90061,"Super High"
90062,"Low"
90064,"Low"
90084,"Low"
90388,"Super High"
90419,"Low"
90481,"Super High"
90516,"Low"
90526,"Low"
90543,"Super High"
90544,"Low"
90551,"Low"
90577,"Low"
90589,"Low"
90805,"High"
90916,"Low"
91036,"Low"
91067,"Super High"
91110,"Low"
91126,"Super High"
91210,"Medium"
91251,"Low"
91331,"High"
91554,"Super High"
91567,"Low"
91584,"Low"
91592,"Low"
91674,"Super High"
91703,"Super High"
91727,"Super High"
91730,"Super High"
91840,"Super High"
91857,"Low"
91859,"Low"
91871,"Low"
91872,"High"
91877,"Medium"
91880,"Super High"
91894,"Low"
91904,"Super High"
91905,"Medium"
91924,"Super High"
92001,"Super High"
92011,"Low"
92024,"Super High"
92091,"Low"
92110,"Super High"
92113,"Super High"
92171,"Low"
92175,"Super High"
92180,"Medium"
92198,"Medium"
92205,"Low"
92220,"Super High"
92229,"Low"
92331,"Low"
92451,"Low"
92473,"Medium"
92485,"Super High"
92524,"Super High"
92525,"Low"
92535,"Super High"
92541,"Super High"
92550,"Low"
92559,"Super High"
92563,"Super High"
92565,"Low"
92584,"Super High"
92617,"Super High"
92630,"Low"
92651,"Low"
92665,"Super High"
92685,"Super High"
92856,"Low"
92890,"Low"
92946,"Low"
92988,"Super High"
93018,"Low"
93536,"Low"
93591,"Super High"
93620,"Super High"
93622,"Low"
93623,"Low"
93756,"Super High"
93773,"Super High"
93776,"Super High"
93859,"Super High"
93874,"Super High"
93900,"Low"
93910,"Super High"
93940,"Low"
94027,"Low"
94030,"Super High"
94210,"High"
94261,"Super High"
94263,"Medium"
94266,"Medium"
94276,"Low"
94277,"Low"
94624,"Low"
94664,"Low"
94744,"Super High"
94746,"Low"
94772,"Super High"
94778,"Super High"
94935,"Low"
94936,"Low"
95078,"Low"
95198,"Low"
95489,"Medium"
95599,"Super High"
95624,"High"
95954,"Super High"
95963,"Low"
95972,"Super High"
95997,"Super High"
96056,"Super High"
96076,"Low"
96112,"Low"
96342,"Low"
96467,"Super High"
96487,"Super High"
96511,"Super High"
96515,"Low"
96540,"Super High"
96569,"Low"
96602,"Super High"
96603,"Low"
96734,"Low"
96747,"Super High"
96752,"Super High"
96753,"Super High"
96761,"Low"
96764,"Super High"
96792,"Low"
96798,"Medium"
96802,"Low"
96925,"Medium"
96927,"Super High"
96930,"Low"
96974,"Low"
97028,"Low"
97038,"Low"
97072,"Medium"
97096,"Low"
97115,"Super High"
97129,"Low"
97130,"Medium"
97202,"Low"
97204,"Super High"
97243,"Super High"
97269,"Low"
97277,"Super High"
97317,"Medium"
97367,"Super High"
97369,"Low"
97393,"Low"
97488,"Super High"
97594,"Medium"
97597,"Super High"
97617,"Low"
97665,"Low"
97669,"Super High"
97671,"Low"
97809,"Low"
97855,"Super High"
97868,"Low"
97899,"Medium"
97945,"High"
97958,"Super High"
97960,"Super High"
97981,"Super High"
97983,"High"
98002,"Super High"
98019,"Super High"
98033,"Medium"
98041,"Super High"
98064,"Low"
98065,"Super High"
98076,"Low"
98080,"Super High"
98124,"High"
98159,"Medium"
98169,"Low"
98232,"Low"
98243,"Medium"
98245,"Super High"
98255,"Super High"
98256,"Super High"
98280,"Super High"
98319,"Super High"
98355,"Low"
98431,"Low"
98434,"Medium"
98495,"Medium"
98542,"Low"
98551,"Super High"
98556,"Low"
98592,"Low"
98622,"Super High"
98632,"Low"
98636,"Super High"
98660,"Super High"
98692,"Super High"
98719,"Low"
98729,"High"
98733,"Super High"
98762,"Super High"
98787,"Low"
98843,"Medium"
98856,"Super High"
98866,"Medium"
98884,"Low"
98902,"Super High"
98932,"High"
98948,"Low"
98958,"Super High"
98965,"High"
98968,"High"
98969,"Super High"
98986,"Super High"
99003,"Super High"
99011,"High"
99036,"Low"
99063,"Super High"
99076,"Super High"
99082,"Low"
99158,"Low"
99203,"Low"
99254,"Low"
99272,"Medium"
99275,"Super High"
99288,"Low"
99293,"Low"
99326,"Super High"
99393,"Super High"
99412,"Low"
99439,"Medium"
99458,"Super High"
99464,"Super High"
99507,"Medium"
99511,"Super High"
99534,"Medium"
99537,"Super High"
99626,"High"
99666,"Super High"
99682,"Super High"
100019,"Super High"
100122,"Medium"
100145,"Super High"
100176,"Super High"
100273,"Super High"
100277,"Low"
100300,"High"
100361,"Super High"
100370,"Low"
100375,"Super High"
100380,"Super High"
100392,"Low"
100466,"Low"
100483,"Medium"
100637,"Medium"
100672,"Super High"
100685,"Low"
100706,"Super High"
100816,"Super High"
100876,"Low"
100896,"Medium"
100934,"Super High"
101126,"Low"
101175,"Low"
101318,"Super High"
101362,"Low"
101454,"Low"
101464,"Medium"
101467,"Super High"
101469,"Super High"
101498,"Super High"
101509,"Super High"
101543,"Low"
101553,"Low"
101568,"Low"
101583,"Low"
101594,"Low"
101602,"Low"
101603,"Low"
102147,"Super High"
102183,"Super High"
102265,"Super High"
102300,"Low"
102304,"Low"
102308,"Low"
102406,"Low"
102415,"Super High"
102485,"Low"
102487,"Low"
102494,"Low"
102634,"Low"
102644,"Low"
102649,"Medium"
102831,"Low"
102833,"Low"
102836,"Super High"
102856,"High"
102865,"Super High"
102928,"Super High"
103009,"Low"
103010,"Low"
103011,"Super High"
103065,"Medium"
103075,"Super High"
103131,"Medium"
103148,"Low"
103177,"Medium"
103343,"Super High"
103346,"Super High"
103353,"Super High"
103370,"Low"
103415,"Super High"
103479,"Low"
103808,"Super High"
103833,"Super High"
103934,"Super High"
103936,"Super High"
103949,"Low"
104012,"Low"
104029,"Super High"
104032,"Low"
104033,"Low"
104036,"Super High"
104051,"Low"
104096,"Low"
104105,"Low"
104129,"Super High"
104140,"Low"
104144,"Low"
104152,"Super High"
104154,"Medium"
104161,"Super High"
104198,"Super High"
104215,"Super High"
104230,"Low"
104243,"Super High"
104254,"Low"
104274,"Low"
104304,"Low"
104310,"Super High"
104345,"Low"
104348,"Super High"
104352,"Low"
104358,"Low"
104365,"Medium"
104375,"Low"
104387,"Low"
104390,"Medium"
104404,"Medium"
104412,"Low"
104413,"Super High"
104437,"Low"
104462,"Low"
104496,"Medium"
104507,"Low"
104511,"Low"
104514,"Super High"
104520,"Super High"
104534,"Low"
104547,"Super High"
104550,"Low"
104563,"Super High"
104573,"Super High"
104578,"Low"
104591,"Low"
104599,"Super High"
104604,"Low"
104618,"High"
104619,"Low"
104622,"Low"
104628,"Super High"
104633,"Medium"
104643,"Low"
104649,"Low"
104665,"Low"
104676,"Low"
104694,"Super High"
104698,"Super High"
104720,"Low"
104775,"Super High"
104791,"Super High"
104794,"Low"
104798,"Super High"
104799,"Low"
104812,"Low"
104826,"High"
104921,"Low"
104996,"Low"
105014,"Super High"
105069,"Low"
105105,"Low"
105107,"Super High"
105108,"Low"
105113,"Medium"
105118,"Super High"
105128,"Low"
105217,"Low"
105219,"Super High"
105251,"Super High"
105266,"Super High"
105289,"Medium"
105297,"Medium"
105301,"Low"
105303,"Super High"
105314,"Super High"
105317,"Low"
105331,"Super High"
105337,"Low"
105340,"Low"
105345,"Low"
105365,"Super High"
105376,"Super High"
105397,"Super High"
105419,"Super High"
105456,"Low"
105480,"Super High"
105525,"Low"
105530,"Super High"
105564,"Low"
105591,"Low"
105630,"Super High"
105636,"Super High"
105654,"Super High"
105659,"Low"
105710,"Low"
105716,"Medium"
105717,"Super High"
105745,"Super High"
105884,"Super High"
105921,"Super High"
105925,"Super High"
105938,"Low"
105944,"Super High"
105969,"Super High"
106189,"Super High"
106303,"Super High"
106429,"Low"
106449,"Low"
106562,"Super High"
106671,"Low"
106702,"Super High"
106703,"Super High"
106749,"Super High"
106776,"Super High"
106800,"Super High"
106981,"Super High"
107060,"Super High"
107064,"Super High"
107073,"Super High"
107097,"Low"
107105,"Super High"
107168,"Super High"
107174,"Super High"
107179,"Super High"
107187,"Low"
107197,"Low"
107445,"Low"
107480,"High"
107481,"Super High"
107666,"Super High"
107701,"Medium"
107707,"Super High"
107884,"Low"
107920,"Low"
107940,"Super High"
108015,"Low"
108027,"Super High"
108084,"Super High"
108109,"Super High"
108146,"Medium"
108171,"Super High"
108172,"Medium"
108173,"Super High"
108181,"Super High"
108183,"Super High"
108186,"Low"
